series,label,step,train_loss
capped,"Baseline (capped, gold)",96,0.181768
capped,"Baseline (capped, gold)",97,0.199901
capped,"Baseline (capped, gold)",98,0.172286
capped,"Baseline (capped, gold)",99,0.185300
capped,"Baseline (capped, gold)",100,0.190268
capped,"Baseline (capped, gold)",101,0.185099
capped,"Baseline (capped, gold)",102,0.178726
capped,"Baseline (capped, gold)",103,0.192268
capped,"Baseline (capped, gold)",104,0.189011
capped,"Baseline (capped, gold)",105,0.176429
capped,"Baseline (capped, gold)",106,0.175188
capped,"Baseline (capped, gold)",107,0.191090
capped,"Baseline (capped, gold)",108,0.203156
capped,"Baseline (capped, gold)",109,0.191019
capped,"Baseline (capped, gold)",110,0.198289
capped,"Baseline (capped, gold)",111,0.192595
capped,"Baseline (capped, gold)",112,0.193195
capped,"Baseline (capped, gold)",113,0.178515
capped,"Baseline (capped, gold)",114,0.198605
uncapped,"Baseline (full data, gold)",1,1.560255
uncapped,"Baseline (full data, gold)",2,2.459833
uncapped,"Baseline (full data, gold)",3,2.070959
uncapped,"Baseline (full data, gold)",4,1.811352
uncapped,"Baseline (full data, gold)",5,1.528854
uncapped,"Baseline (full data, gold)",6,1.370356
uncapped,"Baseline (full data, gold)",7,1.322531
uncapped,"Baseline (full data, gold)",8,1.183479
uncapped,"Baseline (full data, gold)",9,1.098959
uncapped,"Baseline (full data, gold)",10,1.028360
uncapped,"Baseline (full data, gold)",11,0.988622
uncapped,"Baseline (full data, gold)",12,0.940941
uncapped,"Baseline (full data, gold)",13,0.969212
uncapped,"Baseline (full data, gold)",14,0.883072
uncapped,"Baseline (full data, gold)",15,0.899960
uncapped,"Baseline (full data, gold)",16,0.891523
uncapped,"Baseline (full data, gold)",17,0.804960
uncapped,"Baseline (full data, gold)",18,0.888248
uncapped,"Baseline (full data, gold)",19,0.807784
uncapped,"Baseline (full data, gold)",20,0.832568
uncapped,"Baseline (full data, gold)",21,0.857187
uncapped,"Baseline (full data, gold)",22,0.822195
uncapped,"Baseline (full data, gold)",23,0.850805
uncapped,"Baseline (full data, gold)",24,0.803176
uncapped,"Baseline (full data, gold)",25,0.792089
uncapped,"Baseline (full data, gold)",26,0.736707
uncapped,"Baseline (full data, gold)",27,0.711763
uncapped,"Baseline (full data, gold)",28,0.763628
uncapped,"Baseline (full data, gold)",29,0.724113
uncapped,"Baseline (full data, gold)",30,0.812293
uncapped,"Baseline (full data, gold)",31,0.743214
uncapped,"Baseline (full data, gold)",32,0.790489
uncapped,"Baseline (full data, gold)",33,0.715137
uncapped,"Baseline (full data, gold)",34,0.759710
uncapped,"Baseline (full data, gold)",35,0.716980
uncapped,"Baseline (full data, gold)",36,0.716406
uncapped,"Baseline (full data, gold)",37,0.770946
uncapped,"Baseline (full data, gold)",38,0.740842
uncapped,"Baseline (full data, gold)",39,0.697891
uncapped,"Baseline (full data, gold)",40,0.696617
uncapped,"Baseline (full data, gold)",41,0.695501
uncapped,"Baseline (full data, gold)",42,0.680729
uncapped,"Baseline (full data, gold)",43,0.657839
uncapped,"Baseline (full data, gold)",44,0.688505
uncapped,"Baseline (full data, gold)",45,0.690960
uncapped,"Baseline (full data, gold)",46,0.520472
uncapped,"Baseline (full data, gold)",47,0.520633
uncapped,"Baseline (full data, gold)",48,0.532403
uncapped,"Baseline (full data, gold)",49,0.492677
uncapped,"Baseline (full data, gold)",50,0.490767
uncapped,"Baseline (full data, gold)",51,0.482346
uncapped,"Baseline (full data, gold)",52,0.488800
uncapped,"Baseline (full data, gold)",53,0.500464
uncapped,"Baseline (full data, gold)",54,0.495615
uncapped,"Baseline (full data, gold)",55,0.450610
uncapped,"Baseline (full data, gold)",56,0.493436
uncapped,"Baseline (full data, gold)",57,0.496966
uncapped,"Baseline (full data, gold)",58,0.480022
uncapped,"Baseline (full data, gold)",59,0.497281
uncapped,"Baseline (full data, gold)",60,0.455300
uncapped,"Baseline (full data, gold)",61,0.458251
uncapped,"Baseline (full data, gold)",62,0.452674
uncapped,"Baseline (full data, gold)",63,0.482628
uncapped,"Baseline (full data, gold)",64,0.462830
uncapped,"Baseline (full data, gold)",65,0.500847
uncapped,"Baseline (full data, gold)",66,0.460801
uncapped,"Baseline (full data, gold)",67,0.461643
uncapped,"Baseline (full data, gold)",68,0.475925
uncapped,"Baseline (full data, gold)",69,0.479871
uncapped,"Baseline (full data, gold)",70,0.489020
uncapped,"Baseline (full data, gold)",71,0.476930
uncapped,"Baseline (full data, gold)",72,0.472216
uncapped,"Baseline (full data, gold)",73,0.499526
uncapped,"Baseline (full data, gold)",74,0.449458
uncapped,"Baseline (full data, gold)",75,0.460111
uncapped,"Baseline (full data, gold)",76,0.496058
uncapped,"Baseline (full data, gold)",77,0.461402
uncapped,"Baseline (full data, gold)",78,0.490175
uncapped,"Baseline (full data, gold)",79,0.439472
uncapped,"Baseline (full data, gold)",80,0.487187
uncapped,"Baseline (full data, gold)",81,0.445556
uncapped,"Baseline (full data, gold)",82,0.500501
uncapped,"Baseline (full data, gold)",83,0.438400
uncapped,"Baseline (full data, gold)",84,0.526394
uncapped,"Baseline (full data, gold)",85,0.483670
uncapped,"Baseline (full data, gold)",86,0.463050
uncapped,"Baseline (full data, gold)",87,0.477785
uncapped,"Baseline (full data, gold)",88,0.467307
uncapped,"Baseline (full data, gold)",89,0.479837
uncapped,"Baseline (full data, gold)",90,0.447397
uncapped,"Baseline (full data, gold)",91,0.278784
uncapped,"Baseline (full data, gold)",92,0.300563
uncapped,"Baseline (full data, gold)",93,0.253161
uncapped,"Baseline (full data, gold)",94,0.268647
uncapped,"Baseline (full data, gold)",95,0.243255
uncapped,"Baseline (full data, gold)",96,0.280015
uncapped,"Baseline (full data, gold)",97,0.296009
uncapped,"Baseline (full data, gold)",98,0.250954
uncapped,"Baseline (full data, gold)",99,0.264188
uncapped,"Baseline (full data, gold)",100,0.276639
uncapped,"Baseline (full data, gold)",101,0.265628
uncapped,"Baseline (full data, gold)",102,0.248704
uncapped,"Baseline (full data, gold)",103,0.257165
uncapped,"Baseline (full data, gold)",104,0.262095
uncapped,"Baseline (full data, gold)",105,0.248824
uncapped,"Baseline (full data, gold)",106,0.256508
uncapped,"Baseline (full data, gold)",107,0.230960
uncapped,"Baseline (full data, gold)",108,0.266934
uncapped,"Baseline (full data, gold)",109,0.263994
uncapped,"Baseline (full data, gold)",110,0.261524
uncapped,"Baseline (full data, gold)",111,0.262386
uncapped,"Baseline (full data, gold)",112,0.239233
uncapped,"Baseline (full data, gold)",113,0.243021
uncapped,"Baseline (full data, gold)",114,0.278482
uncapped,"Baseline (full data, gold)",115,0.255759
uncapped,"Baseline (full data, gold)",116,0.263652
uncapped,"Baseline (full data, gold)",117,0.283388
uncapped,"Baseline (full data, gold)",118,0.297420
uncapped,"Baseline (full data, gold)",119,0.264287
uncapped,"Baseline (full data, gold)",120,0.269756
uncapped,"Baseline (full data, gold)",121,0.272663
uncapped,"Baseline (full data, gold)",122,0.255937
uncapped,"Baseline (full data, gold)",123,0.261451
uncapped,"Baseline (full data, gold)",124,0.253407
uncapped,"Baseline (full data, gold)",125,0.281141
uncapped,"Baseline (full data, gold)",126,0.272012
uncapped,"Baseline (full data, gold)",127,0.279162
uncapped,"Baseline (full data, gold)",128,0.302205
uncapped,"Baseline (full data, gold)",129,0.266329
uncapped,"Baseline (full data, gold)",130,0.267411
uncapped,"Baseline (full data, gold)",131,0.282385
uncapped,"Baseline (full data, gold)",132,0.286056
uncapped,"Baseline (full data, gold)",133,0.298445
uncapped,"Baseline (full data, gold)",134,0.249432
uncapped,"Baseline (full data, gold)",135,0.294341
uncapped,"Baseline (full data, gold)",136,0.135996
uncapped,"Baseline (full data, gold)",137,0.158017
uncapped,"Baseline (full data, gold)",138,0.140944
uncapped,"Baseline (full data, gold)",139,0.155328
uncapped,"Baseline (full data, gold)",140,0.124079
uncapped,"Baseline (full data, gold)",141,0.140835
uncapped,"Baseline (full data, gold)",142,0.130160
uncapped,"Baseline (full data, gold)",143,0.140364
uncapped,"Baseline (full data, gold)",144,0.124118
uncapped,"Baseline (full data, gold)",145,0.131538
uncapped,"Baseline (full data, gold)",146,0.137860
uncapped,"Baseline (full data, gold)",147,0.144655
uncapped,"Baseline (full data, gold)",148,0.136804
uncapped,"Baseline (full data, gold)",149,0.128511
uncapped,"Baseline (full data, gold)",150,0.131926
uncapped,"Baseline (full data, gold)",151,0.144812
uncapped,"Baseline (full data, gold)",152,0.143982
uncapped,"Baseline (full data, gold)",153,0.125073
uncapped,"Baseline (full data, gold)",154,0.147846
uncapped,"Baseline (full data, gold)",155,0.140217
uncapped,"Baseline (full data, gold)",156,0.143564
uncapped,"Baseline (full data, gold)",157,0.151130
uncapped,"Baseline (full data, gold)",158,0.152392
uncapped,"Baseline (full data, gold)",159,0.136848
uncapped,"Baseline (full data, gold)",160,0.156105
uncapped,"Baseline (full data, gold)",161,0.146366
uncapped,"Baseline (full data, gold)",162,0.140384
uncapped,"Baseline (full data, gold)",163,0.142871
uncapped,"Baseline (full data, gold)",164,0.176357
uncapped,"Baseline (full data, gold)",165,0.149302
uncapped,"Baseline (full data, gold)",166,0.156752
uncapped,"Baseline (full data, gold)",167,0.160544
uncapped,"Baseline (full data, gold)",168,0.138148
uncapped,"Baseline (full data, gold)",169,0.146981
uncapped,"Baseline (full data, gold)",170,0.163782
uncapped,"Baseline (full data, gold)",171,0.149938
uncapped,"Baseline (full data, gold)",172,0.152459
uncapped,"Baseline (full data, gold)",173,0.157105
uncapped,"Baseline (full data, gold)",174,0.149477
uncapped,"Baseline (full data, gold)",175,0.147365
uncapped,"Baseline (full data, gold)",176,0.142907
uncapped,"Baseline (full data, gold)",177,0.157707
uncapped,"Baseline (full data, gold)",178,0.176827
uncapped,"Baseline (full data, gold)",179,0.158807
uncapped,"Baseline (full data, gold)",180,0.162035
uncapped,"Baseline (full data, gold)",181,0.075223
uncapped,"Baseline (full data, gold)",182,0.088712
uncapped,"Baseline (full data, gold)",183,0.077526
uncapped,"Baseline (full data, gold)",184,0.086188
uncapped,"Baseline (full data, gold)",185,0.076801
uncapped,"Baseline (full data, gold)",186,0.078648
uncapped,"Baseline (full data, gold)",187,0.080484
uncapped,"Baseline (full data, gold)",188,0.078768
uncapped,"Baseline (full data, gold)",189,0.069127
uncapped,"Baseline (full data, gold)",190,0.088692
uncapped,"Baseline (full data, gold)",191,0.081987
uncapped,"Baseline (full data, gold)",192,0.079882
uncapped,"Baseline (full data, gold)",193,0.075327
uncapped,"Baseline (full data, gold)",194,0.096861
uncapped,"Baseline (full data, gold)",195,0.079912
uncapped,"Baseline (full data, gold)",196,0.078733
uncapped,"Baseline (full data, gold)",197,0.096084
uncapped,"Baseline (full data, gold)",198,0.079723
uncapped,"Baseline (full data, gold)",199,0.084268
uncapped,"Baseline (full data, gold)",200,0.084255
uncapped,"Baseline (full data, gold)",201,0.075847
uncapped,"Baseline (full data, gold)",202,0.089678
uncapped,"Baseline (full data, gold)",203,0.079342
uncapped,"Baseline (full data, gold)",204,0.078838
uncapped,"Baseline (full data, gold)",205,0.081824
uncapped,"Baseline (full data, gold)",206,0.085022
uncapped,"Baseline (full data, gold)",207,0.084437
uncapped,"Baseline (full data, gold)",208,0.080917
uncapped,"Baseline (full data, gold)",209,0.090384
uncapped,"Baseline (full data, gold)",210,0.080588
uncapped,"Baseline (full data, gold)",211,0.089648
uncapped,"Baseline (full data, gold)",212,0.093541
uncapped,"Baseline (full data, gold)",213,0.086083
uncapped,"Baseline (full data, gold)",214,0.092246
uncapped,"Baseline (full data, gold)",215,0.103109
uncapped,"Baseline (full data, gold)",216,0.081055
uncapped,"Baseline (full data, gold)",217,0.082984
uncapped,"Baseline (full data, gold)",218,0.081178
uncapped,"Baseline (full data, gold)",219,0.085336
uncapped,"Baseline (full data, gold)",220,0.091145
uncapped,"Baseline (full data, gold)",221,0.097522
uncapped,"Baseline (full data, gold)",222,0.077737
uncapped,"Baseline (full data, gold)",223,0.087951
uncapped,"Baseline (full data, gold)",224,0.087496
uncapped,"Baseline (full data, gold)",225,0.085611
matchedgold,Matched-gold,1,1.542158
matchedgold,Matched-gold,2,2.283605
matchedgold,Matched-gold,3,2.041192
matchedgold,Matched-gold,4,1.757191
matchedgold,Matched-gold,5,1.415756
matchedgold,Matched-gold,6,1.258307
matchedgold,Matched-gold,7,1.180173
matchedgold,Matched-gold,8,1.112346
matchedgold,Matched-gold,9,1.054049
matchedgold,Matched-gold,10,0.970834
matchedgold,Matched-gold,11,0.920033
matchedgold,Matched-gold,12,0.844264
matchedgold,Matched-gold,13,0.952606
matchedgold,Matched-gold,14,0.879344
matchedgold,Matched-gold,15,0.882444
matchedgold,Matched-gold,16,0.833790
matchedgold,Matched-gold,17,0.851103
matchedgold,Matched-gold,18,0.817966
matchedgold,Matched-gold,19,0.811235
matchedgold,Matched-gold,20,0.773665
matchedgold,Matched-gold,21,0.829561
matchedgold,Matched-gold,22,0.704516
matchedgold,Matched-gold,23,0.706184
matchedgold,Matched-gold,24,0.768088
matchedgold,Matched-gold,25,0.689635
matchedgold,Matched-gold,26,0.767893
matchedgold,Matched-gold,27,0.669003
matchedgold,Matched-gold,28,0.762084
matchedgold,Matched-gold,29,0.785504
matchedgold,Matched-gold,30,0.656087
matchedgold,Matched-gold,31,0.728786
matchedgold,Matched-gold,32,0.716832
matchedgold,Matched-gold,33,0.514343
matchedgold,Matched-gold,34,0.553114
matchedgold,Matched-gold,35,0.535236
matchedgold,Matched-gold,36,0.500595
matchedgold,Matched-gold,37,0.497884
matchedgold,Matched-gold,38,0.516845
matchedgold,Matched-gold,39,0.510639
matchedgold,Matched-gold,40,0.500642
matchedgold,Matched-gold,41,0.519700
matchedgold,Matched-gold,42,0.542202
matchedgold,Matched-gold,43,0.532465
matchedgold,Matched-gold,44,0.481769
matchedgold,Matched-gold,45,0.503795
matchedgold,Matched-gold,46,0.486276
matchedgold,Matched-gold,47,0.476851
matchedgold,Matched-gold,48,0.481379
matchedgold,Matched-gold,49,0.518097
matchedgold,Matched-gold,50,0.541081
matchedgold,Matched-gold,51,0.502223
matchedgold,Matched-gold,52,0.493318
matchedgold,Matched-gold,53,0.469647
matchedgold,Matched-gold,54,0.485266
matchedgold,Matched-gold,55,0.468693
matchedgold,Matched-gold,56,0.451481
matchedgold,Matched-gold,57,0.471944
matchedgold,Matched-gold,58,0.464665
matchedgold,Matched-gold,59,0.455319
matchedgold,Matched-gold,60,0.469121
matchedgold,Matched-gold,61,0.467865
matchedgold,Matched-gold,62,0.487608
matchedgold,Matched-gold,63,0.453486
matchedgold,Matched-gold,64,0.487609
matchedgold,Matched-gold,65,0.299361
matchedgold,Matched-gold,66,0.279719
matchedgold,Matched-gold,67,0.290829
matchedgold,Matched-gold,68,0.265333
matchedgold,Matched-gold,69,0.367904
matchedgold,Matched-gold,70,0.261248
matchedgold,Matched-gold,71,0.269218
matchedgold,Matched-gold,72,0.253753
matchedgold,Matched-gold,73,0.258718
matchedgold,Matched-gold,74,0.260846
matchedgold,Matched-gold,75,0.271090
matchedgold,Matched-gold,76,0.280917
matchedgold,Matched-gold,77,0.240907
matchedgold,Matched-gold,78,0.279036
matchedgold,Matched-gold,79,0.255298
matchedgold,Matched-gold,80,0.255013
matchedgold,Matched-gold,81,0.260277
matchedgold,Matched-gold,82,0.256264
matchedgold,Matched-gold,83,0.249419
matchedgold,Matched-gold,84,0.243695
matchedgold,Matched-gold,85,0.280370
matchedgold,Matched-gold,86,0.276797
matchedgold,Matched-gold,87,0.280916
matchedgold,Matched-gold,88,0.248476
matchedgold,Matched-gold,89,0.262329
matchedgold,Matched-gold,90,0.256931
matchedgold,Matched-gold,91,0.272105
matchedgold,Matched-gold,92,0.256733
matchedgold,Matched-gold,93,0.255909
matchedgold,Matched-gold,94,0.267441
matchedgold,Matched-gold,95,0.275851
matchedgold,Matched-gold,96,0.278877
cotgold,CoT + gold target,1,1.931397
cotgold,CoT + gold target,2,1.648863
cotgold,CoT + gold target,3,1.658447
cotgold,CoT + gold target,4,1.393862
cotgold,CoT + gold target,5,1.269425
cotgold,CoT + gold target,6,1.257043
cotgold,CoT + gold target,7,1.224130
cotgold,CoT + gold target,8,1.119106
cotgold,CoT + gold target,9,1.087152
cotgold,CoT + gold target,10,1.012441
cotgold,CoT + gold target,11,1.025727
cotgold,CoT + gold target,12,1.005639
cotgold,CoT + gold target,13,0.988462
cotgold,CoT + gold target,14,0.946004
cotgold,CoT + gold target,15,0.985319
cotgold,CoT + gold target,16,0.966000
cotgold,CoT + gold target,17,0.931042
cotgold,CoT + gold target,18,0.903662
cotgold,CoT + gold target,19,0.902380
cotgold,CoT + gold target,20,0.928915
cotgold,CoT + gold target,21,0.875892
cotgold,CoT + gold target,22,0.832550
cotgold,CoT + gold target,23,0.855982
cotgold,CoT + gold target,24,0.864931
cotgold,CoT + gold target,25,0.806325
cotgold,CoT + gold target,26,0.843413
cotgold,CoT + gold target,27,0.860243
cotgold,CoT + gold target,28,0.849630
cotgold,CoT + gold target,29,0.860864
cotgold,CoT + gold target,30,0.859461
cotgold,CoT + gold target,31,0.814733
cotgold,CoT + gold target,32,0.779079
cotgold,CoT + gold target,33,0.703596
cotgold,CoT + gold target,34,0.676964
cotgold,CoT + gold target,35,0.655958
cotgold,CoT + gold target,36,0.642751
cotgold,CoT + gold target,37,0.655020
cotgold,CoT + gold target,38,0.629457
cotgold,CoT + gold target,39,0.648178
cotgold,CoT + gold target,40,0.617157
cotgold,CoT + gold target,41,0.653546
cotgold,CoT + gold target,42,0.610075
cotgold,CoT + gold target,43,0.593177
cotgold,CoT + gold target,44,0.615922
cotgold,CoT + gold target,45,0.569877
cotgold,CoT + gold target,46,0.674727
cotgold,CoT + gold target,47,0.610258
cotgold,CoT + gold target,48,0.616565
cotgold,CoT + gold target,49,0.553075
cotgold,CoT + gold target,50,0.643707
cotgold,CoT + gold target,51,0.597135
cotgold,CoT + gold target,52,0.621087
cotgold,CoT + gold target,53,0.591685
cotgold,CoT + gold target,54,0.592854
cotgold,CoT + gold target,55,0.625775
cotgold,CoT + gold target,56,0.601212
cotgold,CoT + gold target,57,0.618428
cotgold,CoT + gold target,58,0.572492
cotgold,CoT + gold target,59,0.587804
cotgold,CoT + gold target,60,0.608187
cotgold,CoT + gold target,61,0.603948
cotgold,CoT + gold target,62,0.581499
cotgold,CoT + gold target,63,0.593727
cotgold,CoT + gold target,64,0.601802
cotgold,CoT + gold target,65,0.437276
cotgold,CoT + gold target,66,0.394133
cotgold,CoT + gold target,67,0.381611
cotgold,CoT + gold target,68,0.410763
cotgold,CoT + gold target,69,0.396334
cotgold,CoT + gold target,70,0.406274
cotgold,CoT + gold target,71,0.381155
cotgold,CoT + gold target,72,0.396181
cotgold,CoT + gold target,73,0.384115
cotgold,CoT + gold target,74,0.388961
cotgold,CoT + gold target,75,0.368974
cotgold,CoT + gold target,76,0.377941
cotgold,CoT + gold target,77,0.374391
cotgold,CoT + gold target,78,0.372457
cotgold,CoT + gold target,79,0.390380
cotgold,CoT + gold target,80,0.378160
cotgold,CoT + gold target,81,0.362664
cotgold,CoT + gold target,82,0.370302
cotgold,CoT + gold target,83,0.374411
cotgold,CoT + gold target,84,0.356912
cotgold,CoT + gold target,85,0.367328
cotgold,CoT + gold target,86,0.371347
cotgold,CoT + gold target,87,0.369565
cotgold,CoT + gold target,88,0.376122
cotgold,CoT + gold target,89,0.375563
cotgold,CoT + gold target,90,0.395895
cotgold,CoT + gold target,91,0.382675
cotgold,CoT + gold target,92,0.381898
cotgold,CoT + gold target,93,0.376126
cotgold,CoT + gold target,94,0.391864
cotgold,CoT + gold target,95,0.388060
cotgold,CoT + gold target,96,0.390730
cotgold,CoT + gold target,97,0.231361
cotgold,CoT + gold target,98,0.205698
cotgold,CoT + gold target,99,0.204887
cotgold,CoT + gold target,100,0.194062
cotgold,CoT + gold target,101,0.206254
cotgold,CoT + gold target,102,0.207319
cotgold,CoT + gold target,103,0.219524
cotgold,CoT + gold target,104,0.200979
cotgold,CoT + gold target,105,0.196187
cotgold,CoT + gold target,106,0.207249
cotgold,CoT + gold target,107,0.199917
cotgold,CoT + gold target,108,0.195791
cotgold,CoT + gold target,109,0.195105
cotgold,CoT + gold target,110,0.203924
cotgold,CoT + gold target,111,0.189388
cotgold,CoT + gold target,112,0.203893
cotgold,CoT + gold target,113,0.204539
cotgold,CoT + gold target,114,0.193935
cotgold,CoT + gold target,115,0.196504
cotgold,CoT + gold target,116,0.208379
cotgold,CoT + gold target,117,0.208987
cotgold,CoT + gold target,118,0.221845
cotgold,CoT + gold target,119,0.207723
cotgold,CoT + gold target,120,0.208827
cotgold,CoT + gold target,121,0.221008
cotgold,CoT + gold target,122,0.216291
cotgold,CoT + gold target,123,0.201500
cotgold,CoT + gold target,124,0.212609
cotgold,CoT + gold target,125,0.215407
cotgold,CoT + gold target,126,0.226534
cotgold,CoT + gold target,127,0.221104
cotgold,CoT + gold target,128,0.218586
cotgold,CoT + gold target,129,0.111995
cotgold,CoT + gold target,130,0.109555
cotgold,CoT + gold target,131,0.109445
cotgold,CoT + gold target,132,0.103728
cotgold,CoT + gold target,133,0.101308
cotgold,CoT + gold target,134,0.101040
cotgold,CoT + gold target,135,0.106421
cotgold,CoT + gold target,136,0.101389
cotgold,CoT + gold target,137,0.102840
cotgold,CoT + gold target,138,0.104673
cotgold,CoT + gold target,139,0.104111
cotgold,CoT + gold target,140,0.107551
cotgold,CoT + gold target,141,0.101492
cotgold,CoT + gold target,142,0.108992
cotgold,CoT + gold target,143,0.098855
cotgold,CoT + gold target,144,0.109961
cotgold,CoT + gold target,145,0.107139
cotgold,CoT + gold target,146,0.100998
cotgold,CoT + gold target,147,0.112839
cotgold,CoT + gold target,148,0.112393
cotgold,CoT + gold target,149,0.104851
cotgold,CoT + gold target,150,0.113092
cotgold,CoT + gold target,151,0.116581
cotgold,CoT + gold target,152,0.108391
cotgold,CoT + gold target,153,0.113362
cotgold,CoT + gold target,154,0.112876
cotgold,CoT + gold target,155,0.112304
cotgold,CoT + gold target,156,0.113267
cotgold,CoT + gold target,157,0.117777
cotgold,CoT + gold target,158,0.111260
cotgold,CoT + gold target,159,0.119790
cotgold,CoT + gold target,160,0.111601
cotgold,CoT + gold target,161,0.055388
cotgold,CoT + gold target,162,0.054571
cotgold,CoT + gold target,163,0.056311
cotgold,CoT + gold target,164,0.056434
cotgold,CoT + gold target,165,0.054339
cotgold,CoT + gold target,166,0.057325
cotgold,CoT + gold target,167,0.059522
cotgold,CoT + gold target,168,0.056004
cotgold,CoT + gold target,169,0.062942
cotgold,CoT + gold target,170,0.056919
cotgold,CoT + gold target,171,0.061816
cotgold,CoT + gold target,172,0.055706
cotgold,CoT + gold target,173,0.057735
cotgold,CoT + gold target,174,0.054380
cotgold,CoT + gold target,175,0.053845
cotgold,CoT + gold target,176,0.058359
cotgold,CoT + gold target,177,0.061673
cotgold,CoT + gold target,178,0.057788
cotgold,CoT + gold target,179,0.057459
cotgold,CoT + gold target,180,0.063450
cotgold,CoT + gold target,181,0.058120
cotgold,CoT + gold target,182,0.057528
cotgold,CoT + gold target,183,0.061092
cotgold,CoT + gold target,184,0.062795
cotgold,CoT + gold target,185,0.056376
cotgold,CoT + gold target,186,0.061437
cotgold,CoT + gold target,187,0.060654
cotgold,CoT + gold target,188,0.060241
cotgold,CoT + gold target,189,0.060969
cotgold,CoT + gold target,190,0.060492
